Order ID,Customer ID,Platform,Order Date & Time,Delivery Time (Minutes),Product Category,Order Value (INR),Customer Feedback,Service Rating,Delivery Delay,Refund Requested
ORD013015,CUST8146,JioMart,17:29.5,30,Beverages,265,Good quality products.,4,No,No
ORD013018,CUST3991,Blinkit,09:29.5,50,Grocery,983,"Horrible experience, never ordering again.",1,Yes,Yes
ORD013023,CUST4634,Blinkit,23:29.5,41,Snacks,340,Quick and reliable!,5,Yes,No
ORD013027,CUST9611,Blinkit,24:29.5,18,Dairy,550,Good quality products.,4,No,No
ORD013033,CUST6941,Swiggy Instamart,22:29.5,27,Beverages,909,Packaging could be better.,3,No,No
ORD013035,CUST4775,Blinkit,00:29.5,28,Personal Care,1152,Items missing from order.,2,No,Yes
ORD013043,CUST3491,Swiggy Instamart,45:29.5,41,Snacks,121,Very satisfied with the service.,5,Yes,No
ORD013047,CUST5561,JioMart,13:29.5,22,Dairy,155,Items missing from order.,2,No,Yes
ORD013050,CUST5857,JioMart,44:29.5,18,Dairy,332,Quick and reliable!,5,No,No
ORD013051,CUST7386,Swiggy Instamart,23:29.5,30,Dairy,207,Wrong item delivered.,1,No,Yes
ORD013055,CUST8667,JioMart,37:29.5,24,Snacks,472,"Horrible experience, never ordering again.",1,No,Yes
ORD013059,CUST1005,Swiggy Instamart,23:29.5,29,Beverages,306,"Very late delivery, not happy.",2,No,Yes
ORD013063,CUST4420,Swiggy Instamart,32:29.5,28,Beverages,341,Very satisfied with the service.,5,No,No
ORD013064,CUST2094,JioMart,35:29.5,30,Snacks,439,"Not fresh, disappointed.",2,No,Yes
ORD013065,CUST1970,JioMart,27:29.5,29,Snacks,184,Items missing from order.,2,No,Yes
ORD013072,CUST7410,Blinkit,31:29.5,24,Snacks,165,"Very late delivery, not happy.",2,No,Yes
ORD013073,CUST3612,JioMart,53:29.5,24,Grocery,535,Very satisfied with the service.,5,No,No
ORD013076,CUST4168,JioMart,14:29.5,37,Dairy,737,"Fast delivery, great service!",5,No,No
ORD013079,CUST2155,Blinkit,41:29.5,28,Beverages,957,"Very late delivery, not happy.",2,No,Yes
ORD013102,CUST9867,Blinkit,52:29.5,38,Beverages,882,Packaging could be better.,3,No,No
ORD013108,CUST1671,Swiggy Instamart,06:29.5,37,Dairy,173,Very satisfied with the service.,5,No,No
ORD013113,CUST7978,Swiggy Instamart,34:29.5,36,Snacks,232,Packaging could be better.,3,No,No
ORD013115,CUST8983,JioMart,20:29.5,34,Personal Care,601,"Horrible experience, never ordering again.",1,No,Yes
ORD013120,CUST2451,Blinkit,34:29.5,24,Fruits & Vegetables,295,"Fast delivery, great service!",5,No,No
ORD013122,CUST4953,Swiggy Instamart,17:29.5,43,Fruits & Vegetables,331,Excellent experience!,5,Yes,No
ORD013123,CUST9102,JioMart,40:29.5,32,Fruits & Vegetables,329,Items missing from order.,2,No,Yes
ORD013124,CUST8085,JioMart,44:29.5,39,Snacks,102,"Very late delivery, not happy.",2,No,Yes
ORD013142,CUST4627,Swiggy Instamart,12:29.5,23,Snacks,275,Delivery person was rude.,2,No,Yes
ORD013153,CUST2555,JioMart,12:29.5,31,Dairy,132,Good quality products.,4,No,No
ORD013164,CUST1610,Blinkit,28:29.5,33,Dairy,626,"Very late delivery, not happy.",2,No,Yes
ORD013169,CUST3961,Swiggy Instamart,23:29.5,40,Fruits & Vegetables,600,Packaging could be better.,3,No,No
ORD013170,CUST1395,Blinkit,45:29.5,25,Grocery,689,Very satisfied with the service.,5,No,No
ORD013171,CUST6389,Swiggy Instamart,37:29.5,15,Grocery,687,"Very late delivery, not happy.",2,No,Yes
ORD013172,CUST2618,JioMart,46:29.5,13,Grocery,1126,Wrong item delivered.,1,No,Yes
ORD013174,CUST7752,Swiggy Instamart,37:29.5,32,Beverages,703,"Fast delivery, great service!",5,No,No
ORD013176,CUST8481,Swiggy Instamart,10:29.5,30,Dairy,464,Good quality products.,4,No,No
ORD013180,CUST6773,JioMart,19:29.5,26,Fruits & Vegetables,274,Very satisfied with the service.,5,No,No
ORD013187,CUST5311,Swiggy Instamart,15:29.5,38,Personal Care,1006,"Horrible experience, never ordering again.",1,No,Yes
ORD013192,CUST7575,Blinkit,14:29.5,14,Grocery,1232,"Very late delivery, not happy.",2,No,Yes
ORD013194,CUST3818,Blinkit,35:29.5,36,Personal Care,1011,Items missing from order.,2,No,Yes
ORD013201,CUST6186,JioMart,32:29.5,29,Fruits & Vegetables,389,"Not fresh, disappointed.",2,No,Yes
ORD013207,CUST9146,Blinkit,56:29.5,23,Beverages,624,"Easy to order, loved it!",5,No,No
ORD013227,CUST3914,Blinkit,09:29.5,14,Personal Care,1083,Delivery person was rude.,2,No,Yes
ORD013229,CUST2244,Swiggy Instamart,22:29.5,44,Personal Care,500,Excellent experience!,5,Yes,No
ORD013233,CUST7629,Swiggy Instamart,34:29.5,42,Beverages,782,Items missing from order.,2,Yes,Yes
ORD013235,CUST3388,JioMart,36:29.5,26,Personal Care,849,Good quality products.,4,No,No
ORD013237,CUST9729,Blinkit,41:29.5,26,Grocery,896,"Not fresh, disappointed.",2,No,Yes
ORD013238,CUST6796,Swiggy Instamart,37:29.5,39,Dairy,160,Excellent experience!,5,No,No
ORD013240,CUST3179,Blinkit,46:29.5,42,Fruits & Vegetables,404,"Fast delivery, great service!",5,Yes,No
ORD013243,CUST5815,JioMart,34:29.5,41,Snacks,336,"Easy to order, loved it!",5,Yes,No
ORD013245,CUST6305,Swiggy Instamart,48:29.5,32,Snacks,240,Excellent experience!,5,No,No
ORD013254,CUST9101,JioMart,07:29.5,25,Grocery,521,"Not fresh, disappointed.",2,No,Yes
ORD013263,CUST5862,JioMart,32:29.5,17,Beverages,304,Very satisfied with the service.,5,No,No
ORD013275,CUST5284,Swiggy Instamart,21:29.5,36,Snacks,160,Delivery person was rude.,2,No,Yes
ORD013277,CUST5318,Blinkit,15:29.5,55,Dairy,407,Wrong item delivered.,1,Yes,Yes
ORD013280,CUST6972,Swiggy Instamart,38:29.5,20,Dairy,489,"Very late delivery, not happy.",2,No,Yes
ORD013283,CUST9853,JioMart,01:29.5,28,Fruits & Vegetables,410,Items missing from order.,2,No,Yes
ORD013287,CUST6270,Blinkit,38:29.5,35,Grocery,692,Good quality products.,4,No,No
ORD013288,CUST5045,Blinkit,32:29.5,38,Beverages,660,Items missing from order.,2,No,Yes
ORD013291,CUST2583,Blinkit,14:29.5,20,Dairy,119,"Fast delivery, great service!",5,No,No
ORD013294,CUST9771,Swiggy Instamart,49:29.5,36,Beverages,469,Excellent experience!,5,No,No
ORD013297,CUST4732,Blinkit,22:29.5,13,Personal Care,1213,Packaging could be better.,3,No,No
ORD013300,CUST8623,Blinkit,28:29.5,37,Snacks,179,"Very late delivery, not happy.",2,No,Yes
ORD013304,CUST8174,Swiggy Instamart,39:29.5,17,Snacks,337,"Very late delivery, not happy.",2,No,Yes
ORD013313,CUST8809,Blinkit,25:29.5,35,Fruits & Vegetables,91,Good quality products.,4,No,No
ORD013320,CUST1451,JioMart,15:29.5,28,Snacks,483,Packaging could be better.,3,No,No
ORD013327,CUST6076,Swiggy Instamart,20:29.5,30,Personal Care,1450,Packaging could be better.,3,No,No
ORD013331,CUST4810,JioMart,35:29.5,32,Beverages,340,Good quality products.,4,No,No
ORD013338,CUST1867,JioMart,49:29.5,23,Beverages,435,"Fast delivery, great service!",5,No,No
ORD013342,CUST2042,Blinkit,10:29.5,12,Grocery,1262,Excellent experience!,5,No,No
ORD013343,CUST9679,JioMart,51:29.5,50,Grocery,560,"Fast delivery, great service!",5,Yes,No
ORD013352,CUST2957,JioMart,41:29.5,30,Beverages,655,Delivery person was rude.,2,No,Yes
ORD013353,CUST6436,Swiggy Instamart,52:29.5,31,Dairy,783,Very satisfied with the service.,5,No,No
ORD013355,CUST2542,JioMart,35:29.5,24,Dairy,202,Quick and reliable!,5,No,No
ORD013356,CUST7611,JioMart,05:29.5,26,Grocery,1276,Quick and reliable!,5,No,No
ORD013363,CUST3998,Blinkit,59:29.5,23,Snacks,253,Good quality products.,4,No,No
ORD013372,CUST4023,Swiggy Instamart,15:29.5,32,Grocery,908,"Very late delivery, not happy.",2,No,Yes
ORD013373,CUST5268,Swiggy Instamart,27:29.5,29,Grocery,716,Delivery person was rude.,2,No,Yes
ORD013375,CUST4286,JioMart,07:29.5,21,Dairy,105,"Not fresh, disappointed.",2,No,Yes
ORD013381,CUST2540,Blinkit,19:29.5,18,Snacks,195,"Not fresh, disappointed.",2,No,Yes
ORD013382,CUST9583,JioMart,07:29.5,30,Snacks,117,"Easy to order, loved it!",5,No,No
ORD013388,CUST2564,Swiggy Instamart,19:29.5,29,Grocery,625,Packaging could be better.,3,No,No
ORD013389,CUST3760,JioMart,16:29.5,23,Fruits & Vegetables,653,Items missing from order.,2,No,Yes
ORD013390,CUST1028,Swiggy Instamart,24:29.5,38,Personal Care,1913,"Fast delivery, great service!",5,No,No
ORD013399,CUST2136,Swiggy Instamart,40:29.5,41,Grocery,1028,Packaging could be better.,3,Yes,No
ORD013402,CUST9162,Swiggy Instamart,10:29.5,40,Beverages,653,"Fast delivery, great service!",5,No,No
ORD013403,CUST3978,Swiggy Instamart,08:29.5,25,Personal Care,118,"Horrible experience, never ordering again.",1,No,Yes
ORD013404,CUST9768,Swiggy Instamart,35:29.5,32,Dairy,577,Quick and reliable!,5,No,No
ORD013405,CUST4577,Swiggy Instamart,37:29.5,37,Dairy,415,Packaging could be better.,3,No,No
ORD013416,CUST1497,Blinkit,22:29.5,32,Personal Care,1699,Quick and reliable!,5,No,No
ORD013430,CUST3543,Blinkit,07:29.5,35,Snacks,282,Delivery person was rude.,2,No,Yes
ORD013435,CUST8338,Swiggy Instamart,41:29.5,22,Personal Care,752,Items missing from order.,2,No,Yes
ORD013436,CUST2906,Swiggy Instamart,51:29.5,32,Fruits & Vegetables,508,Very satisfied with the service.,5,No,No
ORD013451,CUST9517,Blinkit,39:29.5,50,Snacks,302,"Easy to order, loved it!",5,Yes,No
ORD013453,CUST6251,Blinkit,45:29.5,27,Fruits & Vegetables,614,"Very late delivery, not happy.",2,No,Yes
ORD013454,CUST9639,Swiggy Instamart,22:29.5,17,Beverages,175,Items missing from order.,2,No,Yes
ORD013456,CUST9547,Swiggy Instamart,23:29.5,45,Personal Care,858,Excellent experience!,5,Yes,No
ORD013460,CUST5629,JioMart,47:29.5,20,Grocery,1261,Quick and reliable!,5,No,No
ORD013472,CUST1390,JioMart,15:29.5,38,Beverages,678,Good quality products.,4,No,No
ORD013473,CUST9048,JioMart,54:29.5,47,Snacks,327,"Horrible experience, never ordering again.",1,Yes,Yes
ORD013476,CUST8931,JioMart,27:29.5,35,Grocery,995,Packaging could be better.,3,No,No
ORD013479,CUST9152,Blinkit,28:29.5,31,Fruits & Vegetables,575,"Not fresh, disappointed.",2,No,Yes
ORD013481,CUST1903,Blinkit,13:29.5,37,Beverages,496,Good quality products.,4,No,No
ORD013482,CUST9643,Blinkit,04:29.5,28,Dairy,275,"Very late delivery, not happy.",2,No,Yes
ORD013483,CUST1682,Blinkit,12:29.5,30,Personal Care,1555,Very satisfied with the service.,5,No,No
ORD013488,CUST3840,JioMart,20:29.5,11,Snacks,124,"Not fresh, disappointed.",2,No,Yes
ORD013493,CUST1773,Blinkit,07:29.5,35,Beverages,986,"Horrible experience, never ordering again.",1,No,Yes
ORD013495,CUST7306,Swiggy Instamart,14:29.5,35,Personal Care,1793,Packaging could be better.,3,No,No
ORD013501,CUST9329,JioMart,15:29.5,21,Dairy,371,Quick and reliable!,5,No,No
ORD013507,CUST4514,JioMart,39:29.5,14,Beverages,132,Items missing from order.,2,No,Yes
ORD013520,CUST4375,JioMart,51:29.5,37,Fruits & Vegetables,648,Wrong item delivered.,1,No,Yes
ORD013521,CUST2905,JioMart,33:29.5,34,Beverages,751,Good quality products.,4,No,No
ORD013529,CUST7091,Swiggy Instamart,10:29.5,26,Grocery,647,Good quality products.,4,No,No
ORD013530,CUST7585,JioMart,46:29.5,31,Fruits & Vegetables,659,Packaging could be better.,3,No,No
ORD013531,CUST1733,Blinkit,08:29.5,37,Dairy,134,"Fast delivery, great service!",5,No,No
ORD013536,CUST7927,Swiggy Instamart,19:29.5,26,Snacks,464,"Easy to order, loved it!",5,No,No
ORD013538,CUST4356,Blinkit,31:29.5,44,Fruits & Vegetables,343,Packaging could be better.,3,Yes,No
ORD013541,CUST1167,JioMart,05:29.5,25,Personal Care,109,Excellent experience!,5,No,No
ORD013543,CUST7777,JioMart,36:29.5,42,Snacks,303,"Fast delivery, great service!",5,Yes,No
ORD013547,CUST8998,Blinkit,08:29.5,32,Snacks,139,Items missing from order.,2,No,Yes
ORD013548,CUST5152,Blinkit,55:29.5,18,Dairy,468,Excellent experience!,5,No,No
ORD013552,CUST8358,Blinkit,52:29.5,25,Snacks,371,"Fast delivery, great service!",5,No,No
ORD013554,CUST4653,JioMart,08:29.5,47,Dairy,681,Very satisfied with the service.,5,Yes,No
ORD013557,CUST2888,Swiggy Instamart,22:29.5,36,Beverages,187,Excellent experience!,5,No,No
ORD013558,CUST3603,Blinkit,39:29.5,25,Grocery,279,Delivery person was rude.,2,No,Yes
ORD013560,CUST2089,Swiggy Instamart,47:29.5,27,Personal Care,1404,"Easy to order, loved it!",5,No,No
ORD013565,CUST5202,JioMart,44:29.5,21,Fruits & Vegetables,620,"Very late delivery, not happy.",2,No,Yes
ORD013572,CUST2777,Swiggy Instamart,49:29.5,5,Dairy,409,Good quality products.,4,No,No
ORD013582,CUST8683,JioMart,56:29.5,30,Dairy,273,"Easy to order, loved it!",5,No,No
ORD013585,CUST2825,Swiggy Instamart,04:29.5,44,Snacks,408,Quick and reliable!,5,Yes,No
ORD013586,CUST4746,Blinkit,14:29.5,14,Snacks,354,Delivery person was rude.,2,No,Yes
ORD013587,CUST1623,Swiggy Instamart,52:29.5,25,Fruits & Vegetables,393,"Fast delivery, great service!",5,No,No
ORD013593,CUST8142,Blinkit,56:29.5,39,Dairy,792,"Very late delivery, not happy.",2,No,Yes
ORD013599,CUST9251,Blinkit,40:29.5,25,Personal Care,685,Very satisfied with the service.,5,No,No
ORD013601,CUST4447,Swiggy Instamart,59:29.5,33,Dairy,191,"Not fresh, disappointed.",2,No,Yes
ORD013602,CUST6208,Swiggy Instamart,14:29.5,29,Fruits & Vegetables,196,Packaging could be better.,3,No,No
ORD013607,CUST5109,Swiggy Instamart,58:29.5,11,Snacks,312,Packaging could be better.,3,No,No
ORD013621,CUST4184,Swiggy Instamart,16:29.5,45,Dairy,622,Very satisfied with the service.,5,Yes,No
ORD013625,CUST8217,JioMart,01:29.5,22,Grocery,1025,Very satisfied with the service.,5,No,No
ORD013634,CUST1929,JioMart,21:29.5,29,Personal Care,739,Good quality products.,4,No,No
ORD013636,CUST2067,JioMart,00:29.5,24,Grocery,673,Excellent experience!,5,No,No
ORD013640,CUST1286,Blinkit,19:29.5,12,Personal Care,1068,"Fast delivery, great service!",5,No,No
ORD013644,CUST1629,JioMart,39:29.5,23,Dairy,600,"Not fresh, disappointed.",2,No,Yes
ORD013645,CUST3350,JioMart,11:29.5,51,Beverages,335,Packaging could be better.,3,Yes,No
ORD013649,CUST7245,JioMart,56:29.5,35,Grocery,1427,"Not fresh, disappointed.",2,No,Yes
ORD013651,CUST1957,Blinkit,26:29.5,44,Dairy,416,Items missing from order.,2,Yes,Yes
ORD013655,CUST1576,Blinkit,10:29.5,22,Dairy,561,"Not fresh, disappointed.",2,No,Yes
ORD013669,CUST8850,Swiggy Instamart,18:29.5,19,Snacks,114,"Very late delivery, not happy.",2,No,Yes
ORD013671,CUST8441,Swiggy Instamart,32:29.5,27,Snacks,265,"Easy to order, loved it!",5,No,No
ORD013674,CUST4667,Blinkit,29:29.5,36,Dairy,791,"Fast delivery, great service!",5,No,No
ORD013677,CUST3856,JioMart,06:29.5,42,Personal Care,1467,Quick and reliable!,5,Yes,No
ORD013679,CUST5214,Swiggy Instamart,53:29.5,29,Beverages,151,Delivery person was rude.,2,No,Yes
ORD013681,CUST7030,Swiggy Instamart,56:29.5,39,Dairy,452,"Not fresh, disappointed.",2,No,Yes
ORD013684,CUST5912,JioMart,11:29.5,33,Dairy,312,Items missing from order.,2,No,Yes
ORD013687,CUST8535,Swiggy Instamart,49:29.5,19,Fruits & Vegetables,508,"Very late delivery, not happy.",2,No,Yes
ORD013690,CUST4718,Blinkit,15:29.5,32,Fruits & Vegetables,67,Quick and reliable!,5,No,No
ORD013699,CUST8410,JioMart,41:29.5,41,Dairy,191,Very satisfied with the service.,5,Yes,No
ORD013707,CUST3180,JioMart,38:29.5,34,Personal Care,1939,"Easy to order, loved it!",5,No,No
ORD013708,CUST9682,JioMart,02:29.5,35,Fruits & Vegetables,415,Packaging could be better.,3,No,No
ORD013710,CUST5030,Blinkit,28:29.5,13,Grocery,566,"Easy to order, loved it!",5,No,No
ORD013712,CUST4128,Swiggy Instamart,30:29.5,13,Beverages,209,"Easy to order, loved it!",5,No,No
ORD013720,CUST4498,Swiggy Instamart,35:29.5,52,Snacks,265,Very satisfied with the service.,5,Yes,No
ORD013732,CUST6532,JioMart,22:29.5,25,Snacks,187,Very satisfied with the service.,5,No,No
ORD013735,CUST9478,Swiggy Instamart,09:29.5,44,Grocery,899,"Fast delivery, great service!",5,Yes,No
ORD013742,CUST3823,Blinkit,40:29.5,20,Personal Care,1888,Packaging could be better.,3,No,No
ORD013745,CUST7584,Blinkit,18:29.5,40,Grocery,407,Wrong item delivered.,1,No,Yes
ORD013746,CUST4240,Swiggy Instamart,03:29.5,37,Dairy,784,Excellent experience!,5,No,No
ORD013750,CUST8677,Blinkit,22:29.5,42,Personal Care,1033,Very satisfied with the service.,5,Yes,No
ORD013757,CUST2590,Swiggy Instamart,53:29.5,13,Personal Care,744,Delivery person was rude.,2,No,Yes
ORD013761,CUST1142,Blinkit,28:29.5,5,Beverages,950,"Horrible experience, never ordering again.",1,No,Yes
ORD013764,CUST2473,Swiggy Instamart,19:29.5,27,Beverages,285,Very satisfied with the service.,5,No,No
ORD013766,CUST6844,Blinkit,28:29.5,33,Snacks,290,"Easy to order, loved it!",5,No,No
ORD013775,CUST8783,JioMart,58:29.5,32,Fruits & Vegetables,412,Wrong item delivered.,1,No,Yes
ORD013776,CUST6547,Swiggy Instamart,06:29.5,51,Fruits & Vegetables,377,"Very late delivery, not happy.",2,Yes,Yes
ORD013780,CUST2662,Swiggy Instamart,05:29.5,48,Snacks,441,"Horrible experience, never ordering again.",1,Yes,Yes
ORD013781,CUST3618,Blinkit,29:29.5,21,Personal Care,1551,Excellent experience!,5,No,No
ORD013782,CUST3490,JioMart,45:29.5,27,Grocery,311,Excellent experience!,5,No,No
ORD013783,CUST3674,JioMart,01:29.5,26,Grocery,492,Quick and reliable!,5,No,No
ORD013787,CUST7712,JioMart,42:29.5,23,Beverages,169,Packaging could be better.,3,No,No
ORD013790,CUST5607,Swiggy Instamart,48:29.5,47,Grocery,1393,Packaging could be better.,3,Yes,No
ORD013791,CUST5086,JioMart,57:29.5,42,Fruits & Vegetables,440,Delivery person was rude.,2,Yes,Yes
ORD013793,CUST3402,Blinkit,43:29.5,28,Personal Care,1988,Wrong item delivered.,1,No,Yes
ORD013801,CUST8813,Blinkit,13:29.5,35,Personal Care,1303,Items missing from order.,2,No,Yes
ORD013805,CUST8224,Swiggy Instamart,09:29.5,48,Dairy,383,Packaging could be better.,3,Yes,No
ORD013807,CUST8329,Blinkit,27:29.5,28,Dairy,574,"Very late delivery, not happy.",2,No,Yes
ORD013808,CUST1325,Swiggy Instamart,44:29.5,27,Dairy,248,Packaging could be better.,3,No,No
ORD013811,CUST6566,JioMart,18:29.5,23,Grocery,881,"Fast delivery, great service!",5,No,No
ORD013813,CUST7061,Blinkit,09:29.5,33,Beverages,988,Quick and reliable!,5,No,No
ORD013816,CUST3210,Blinkit,40:29.5,41,Grocery,309,"Fast delivery, great service!",5,Yes,No
ORD013827,CUST1261,Swiggy Instamart,44:29.5,26,Grocery,464,Packaging could be better.,3,No,No
ORD013829,CUST3769,Swiggy Instamart,09:29.5,22,Beverages,522,"Fast delivery, great service!",5,No,No
ORD013830,CUST6983,JioMart,39:29.5,39,Grocery,833,Items missing from order.,2,No,Yes
ORD013832,CUST4146,JioMart,12:29.5,19,Dairy,612,Very satisfied with the service.,5,No,No
ORD013835,CUST9526,JioMart,33:29.5,41,Personal Care,974,Wrong item delivered.,1,Yes,Yes
ORD013836,CUST1384,Blinkit,02:29.5,33,Beverages,658,"Horrible experience, never ordering again.",1,No,Yes
ORD013849,CUST8505,Blinkit,44:29.5,23,Snacks,232,Good quality products.,4,No,No
ORD013855,CUST1314,JioMart,38:29.5,50,Personal Care,1827,"Very late delivery, not happy.",2,Yes,Yes
ORD013866,CUST7009,JioMart,02:29.5,19,Personal Care,1698,"Easy to order, loved it!",5,No,No
ORD013872,CUST6672,Blinkit,38:29.5,35,Dairy,682,"Very late delivery, not happy.",2,No,Yes
ORD013883,CUST2859,JioMart,32:29.5,25,Fruits & Vegetables,177,Good quality products.,4,No,No
ORD013887,CUST4980,Swiggy Instamart,22:29.5,5,Personal Care,485,Wrong item delivered.,1,No,Yes
ORD013890,CUST7117,Swiggy Instamart,07:29.5,41,Snacks,354,Very satisfied with the service.,5,Yes,No
ORD013897,CUST1220,Blinkit,16:29.5,28,Beverages,603,Delivery person was rude.,2,No,Yes
ORD013900,CUST3559,Blinkit,39:29.5,35,Grocery,264,Excellent experience!,5,No,No
ORD013903,CUST2733,JioMart,29:29.5,25,Beverages,588,Good quality products.,4,No,No
ORD013906,CUST3272,JioMart,08:29.5,41,Snacks,83,Packaging could be better.,3,Yes,No
ORD013909,CUST4040,Swiggy Instamart,14:29.5,27,Beverages,757,"Fast delivery, great service!",5,No,No
ORD013911,CUST2500,JioMart,16:29.5,38,Beverages,133,"Not fresh, disappointed.",2,No,Yes
ORD013916,CUST1819,Blinkit,24:29.5,21,Dairy,311,"Fast delivery, great service!",5,No,No
ORD013928,CUST2003,Swiggy Instamart,15:29.5,22,Snacks,490,Very satisfied with the service.,5,No,No
ORD013932,CUST1103,JioMart,45:29.5,24,Dairy,404,"Easy to order, loved it!",5,No,No
ORD013941,CUST2241,Blinkit,01:29.5,15,Dairy,193,Very satisfied with the service.,5,No,No
ORD013944,CUST6265,Swiggy Instamart,23:29.5,36,Beverages,671,"Fast delivery, great service!",5,No,No
ORD013949,CUST7754,Swiggy Instamart,15:29.5,47,Fruits & Vegetables,325,"Not fresh, disappointed.",2,Yes,Yes
ORD013955,CUST6648,Swiggy Instamart,26:29.5,7,Fruits & Vegetables,184,"Not fresh, disappointed.",2,No,Yes
ORD013958,CUST1114,Blinkit,45:29.5,35,Dairy,737,Quick and reliable!,5,No,No
ORD013960,CUST5611,JioMart,02:29.5,31,Grocery,290,Packaging could be better.,3,No,No
ORD013961,CUST3642,Swiggy Instamart,25:29.5,41,Grocery,1390,"Very late delivery, not happy.",2,Yes,Yes
ORD013967,CUST1989,JioMart,26:29.5,5,Grocery,767,Items missing from order.,2,No,Yes
ORD013969,CUST2309,Blinkit,48:29.5,49,Grocery,523,"Not fresh, disappointed.",2,Yes,Yes
ORD013972,CUST2445,JioMart,18:29.5,37,Fruits & Vegetables,401,Very satisfied with the service.,5,No,No
ORD013973,CUST6216,JioMart,30:29.5,21,Dairy,629,Good quality products.,4,No,No
